"date","location","mintemp","maxtemp","rainfall","evaporation","sunshine","windgustdir","windgustspeed","winddir9am","winddir3pm","windspeed9am","windspeed3pm","humidity9am","humidity3pm","pressure9am","pressure3pm","cloud9am","cloud3pm","temp9am","temp3pm","raintoday","risk_mm","raintomorrow"
2021-03-11,"Uluru",22.7,34.8,1.2,NA,NA,"NNW",39,"NE","NW",6,24,54,37,1013.2,1010.3,NA,NA,28.1,33.3,"Yes",0,"No"
2021-03-12,"Uluru",23.6,39.7,0,NA,NA,"E",46,"WNW","WSW",11,9,47,23,1013.6,1008.8,NA,NA,29.2,38.9,"No",0,"No"
2021-03-13,"Uluru",21.7,25.6,0,NA,NA,"ENE",41,"SW","SE",22,15,95,76,1013.9,1012.9,8,8,21.7,23.7,"No",1.4,"Yes"
2021-03-14,"Uluru",17.8,25.1,1.4,NA,NA,"E",44,"SE","SE",24,22,61,40,1018.1,1015.6,8,7,18,23.6,"Yes",0,"No"
2021-03-15,"Uluru",15.2,28,0,NA,NA,"E",48,"E","ESE",31,26,29,15,1020.5,1015.9,NA,NA,19.7,26.5,"No",0,"No"
2021-03-16,"Uluru",12.9,29.4,0,NA,NA,"E",50,"E","ESE",26,26,23,9,1018.9,1014,NA,NA,20.2,27.4,"No",0,"No"
2021-03-17,"Uluru",14.1,31.6,0,NA,NA,NA,NA,"E","SSE",15,11,22,9,1016.6,1011.8,NA,NA,21.9,30.1,"No",NA,NA
2021-03-18,"Uluru",14.4,32.7,NA,NA,NA,"E",44,"ESE","E",17,24,23,12,1015.5,1011.6,NA,NA,22.9,31.5,NA,0,"No"
2021-03-19,"Uluru",21.1,31.1,0,NA,NA,"ESE",54,"ESE","ESE",20,30,32,19,1014.6,1011.4,1,6,23.7,30.2,"No",0,"No"
2021-03-20,"Uluru",21.4,27.6,0,NA,NA,"NE",41,"ESE","E",19,13,37,33,1013.3,1009.7,8,8,24,26.8,"No",12.4,"Yes"
2021-03-21,"Uluru",17,19.2,12.4,NA,NA,"ESE",31,"ESE","ESE",15,15,100,99,1011.8,1008.3,8,8,17.7,18.9,"Yes",40.4,"Yes"
2021-03-22,"Uluru",17.6,26.1,40.4,NA,NA,"SE",31,"SE","ESE",17,13,98,62,1008.4,1006.1,8,8,18.9,25.3,"Yes",0,"No"
2021-03-23,"Uluru",18.8,29,0,NA,NA,"E",22,"E","E",11,9,85,50,1010,1007.3,8,8,20.8,27.3,"No",0,"No"
2021-03-24,"Uluru",18.7,32.1,0,NA,NA,NA,NA,"ESE","ENE",9,15,71,31,1011,1007.5,NA,3,23.3,30.9,"No",NA,NA
2021-03-25,"Uluru",19.7,34.7,NA,NA,NA,"NE",39,"E","N",20,17,59,20,1011.8,1007.7,NA,NA,23.5,32.5,NA,0,"No"
2021-03-26,"Uluru",19,35.5,0,NA,NA,"SW",44,"WNW","W",6,17,48,24,1010.9,1007.7,5,8,25.6,34.9,"No",1.4,"Yes"
2021-03-27,"Uluru",21.6,30.1,1.4,NA,NA,"S",39,"ENE","SSE",9,19,63,43,1012.8,1011.4,8,7,24.5,28.7,"Yes",0,"No"
2021-03-28,"Uluru",22.3,33.3,0,NA,NA,"E",33,"ESE","SE",20,11,63,29,1016.5,1012.2,8,NA,25.2,31.8,"No",0,"No"
2021-03-29,"Uluru",20.8,32.5,0,NA,NA,"SE",44,"ESE","SSE",20,24,43,22,1018.4,1014.2,NA,NA,24.5,31.1,"No",0,"No"
2021-03-30,"Uluru",17.1,30.6,0,NA,NA,"E",46,"E","ESE",31,26,38,18,1019,1015,NA,NA,22.2,29.4,"No",0,"No"
2021-03-31,"Uluru",14.9,30.9,0,NA,NA,"E",44,"E","ESE",26,24,34,16,1018.5,1013.9,NA,NA,21.5,30.2,"No",0,"No"
2021-04-01,"Uluru",14.9,31.6,0,NA,NA,"ENE",43,"E","E",28,17,28,14,1017.3,1014.2,NA,NA,22.3,30.7,"No",0,"No"
2021-04-02,"Uluru",16.8,33.1,0,NA,NA,"E",39,"E","ESE",20,20,31,17,1018.2,1014.1,NA,NA,23.9,31.7,"No",0,"No"
2021-04-03,"Uluru",16.8,32.9,0,NA,NA,"E",37,"E","ESE",17,15,34,17,1016.8,1012.6,NA,NA,24.7,31.9,"No",0,"No"
2021-04-04,"Uluru",17.4,32.5,0,NA,NA,"E",39,"E","ESE",26,24,34,18,1015.9,1012.3,NA,NA,24.7,31.6,"No",0,"No"
2021-04-05,"Uluru",16,32.4,0,NA,NA,"E",37,"E","ESE",19,17,33,17,1017.3,1012.8,NA,NA,23.5,31,"No",0,"No"
2021-04-06,"Uluru",16.3,33,0,NA,NA,"ENE",35,"E","ESE",20,13,34,18,1017.4,1013.4,NA,NA,23.8,32,"No",0,"No"
2021-04-07,"Uluru",15.6,32.7,0,NA,NA,"ENE",37,"E","NE",11,13,36,15,1017,1011.5,NA,NA,23.7,31.1,"No",0,"No"
2021-04-08,"Uluru",14.6,33.7,0,NA,NA,"ENE",31,"ESE","N",9,17,31,14,1012.7,1007.9,NA,NA,23.9,32.2,"No",0,"No"
2021-04-09,"Uluru",14.7,36,0,NA,NA,"WNW",35,"SE","S",7,13,31,12,1012.1,1008.1,NA,NA,24,34.8,"No",0,"No"
2021-04-10,"Uluru",21.8,29.2,0,NA,NA,"SE",41,"ESE","ESE",24,20,44,32,1015.8,1013.6,8,NA,23.8,28.1,"No",0,"No"
2021-04-11,"Uluru",15.4,26.3,0,NA,NA,"ESE",44,"ESE","E",31,28,46,25,1020.2,1016.1,NA,NA,18.3,25,"No",0,"No"
2021-04-12,"Uluru",14,28.3,0,NA,NA,"ENE",43,"ENE","ENE",30,13,43,23,1018.6,1013.1,NA,NA,17.7,26.6,"No",0,"No"
2021-04-13,"Uluru",13.7,35.3,0,NA,NA,"WNW",46,NA,"W",0,28,33,19,1013.5,1009.7,NA,NA,21.3,33.9,"No",0,"No"
2021-04-14,"Uluru",20.3,28.6,0,NA,NA,"SE",44,"SE","SE",30,20,63,40,1017,1014.4,NA,NA,21.2,28.2,"No",0,"No"
2021-04-15,"Uluru",16.2,19.5,0,NA,NA,"SSE",41,"S","SE",24,24,76,66,1019.8,1017.9,7,7,16.5,18.2,"No",2,"Yes"
2021-04-16,"Uluru",14.2,24.2,2,NA,NA,"SE",48,"ESE","SE",28,24,57,29,1023,1020.1,NA,NA,17.8,22.7,"Yes",0,"No"
2021-04-17,"Uluru",10.2,25.4,0,NA,NA,"E",46,"ESE","E",24,22,44,23,1025.1,1020.9,NA,NA,17.2,24.3,"No",0,"No"
2021-04-18,"Uluru",11.2,25.4,0,NA,NA,"ENE",44,"ESE","E",22,20,40,23,1022.9,1018.3,NA,NA,17.4,24.3,"No",0,"No"
2021-04-19,"Uluru",8.1,25.1,0,NA,NA,"ENE",30,"ENE","SE",19,9,36,19,1018,1013.6,NA,NA,16.8,24.1,"No",0,"No"
2021-04-20,"Uluru",8,26.8,0,NA,NA,"E",43,"ESE","SE",13,17,31,16,1017,1013.8,NA,NA,17.4,25.4,"No",0,"No"
2021-04-21,"Uluru",9.5,27.6,0,NA,NA,"E",31,"SE","E",13,15,29,15,1018.3,1015.3,NA,4,18.7,27.2,"No",0,"No"
2021-04-22,"Uluru",10.1,27.3,0,NA,NA,"SSE",43,"ESE","SE",24,19,36,16,1020,1016.3,NA,NA,18.5,26,"No",0,"No"
2021-04-23,"Uluru",12.2,26.1,0,NA,NA,"E",37,"ESE","E",24,17,46,26,1020.8,1017.4,NA,NA,17.8,25.1,"No",0,"No"
2021-04-24,"Uluru",10.2,25.5,0,NA,NA,"E",41,"ESE","E",13,22,48,27,1022.4,1018.9,NA,NA,17,24.5,"No",0,"No"
2021-04-25,"Uluru",10.6,26.2,0,NA,NA,"E",46,"E","E",20,24,44,20,1023,1018.9,NA,NA,17.6,25.3,"No",0,"No"
2021-04-26,"Uluru",12,27.1,0,NA,NA,"ENE",44,"E","ESE",20,20,38,19,1022.7,1018.2,NA,NA,17.8,26.1,"No",0,"No"
2021-04-27,"Uluru",12.2,27.3,0,NA,NA,"E",43,"ESE","E",22,15,36,18,1022.6,1018.4,NA,NA,17.6,26.3,"No",0,"No"
2021-04-28,"Uluru",10.9,26.4,0,NA,NA,"E",35,"ESE","ESE",15,13,40,19,1022.7,1018.3,NA,NA,17.3,25.3,"No",0,"No"
2021-04-29,"Uluru",10.7,26.3,0,NA,NA,"E",39,"ESE","E",19,22,38,16,1021.1,1016.8,NA,NA,16.8,25.3,"No",0,"No"
2021-04-30,"Uluru",9.7,28,0,NA,NA,"ENE",33,"ENE","E",20,13,31,14,1019,1015.1,NA,NA,18.3,27.2,"No",0,"No"
2021-05-01,"Uluru",9.6,30.7,0,NA,NA,"NNW",31,"SE","NW",11,7,33,12,1018.9,1016.5,NA,NA,17.1,30.3,"No",0,"No"
2021-05-02,"Uluru",12.8,31.5,0,NA,NA,"W",41,"ESE","N",15,11,40,14,1019.6,1015.8,NA,NA,20.1,30.8,"No",0,"No"
2021-05-03,"Uluru",13.7,31.9,0,NA,NA,"SSE",44,"E","W",11,9,35,17,1019,1015.5,NA,NA,20.7,31.3,"No",0,"No"
2021-05-04,"Uluru",14.2,26.5,0,NA,NA,"ESE",44,"E","E",26,22,53,32,1022.5,1017.9,NA,NA,17.9,25.7,"No",0,"No"
2021-05-05,"Uluru",13.2,24.9,0,NA,NA,"E",31,"E","ENE",20,22,56,32,1020.3,1016.1,NA,7,16.6,24.6,"No",0,"No"
2021-05-06,"Uluru",16,29.4,0,NA,NA,"E",24,"ESE","NNW",17,7,36,22,1018.6,1014.6,8,7,17.3,28.4,"No",0,"No"
2021-05-07,"Uluru",13.9,29.9,0,NA,NA,"SSW",44,"SE","NW",7,13,32,19,1016.5,1012.1,7,8,19.3,29,"No",4,"Yes"
2021-05-08,"Uluru",16.1,25.3,4,NA,NA,"SSE",31,NA,"SSE",0,13,90,46,1017.2,1014.1,8,1,17.2,24.2,"Yes",0,"No"
2021-05-09,"Uluru",13.8,26.8,0,NA,NA,"ESE",33,"SE","E",17,13,78,32,1019.4,1016.1,NA,NA,17.7,26.1,"No",0,"No"
2021-05-10,"Uluru",14.2,26.2,0,NA,NA,"ESE",31,"SE","S",20,11,66,36,1021.4,1018.3,NA,2,18,25.1,"No",0,"No"
2021-05-11,"Uluru",10.2,24.4,0,NA,NA,"ESE",31,"ESE","E",17,15,52,31,1022.8,1019.1,NA,NA,16.5,23.7,"No",0,"No"
2021-05-12,"Uluru",9.9,23.7,0,NA,NA,"ESE",31,"E","S",17,9,57,32,1022.2,1018.1,NA,NA,14.3,22.9,"No",0,"No"
2021-05-13,"Uluru",7.5,25.2,0,NA,NA,"E",31,"SE","SE",11,20,55,27,1020.7,1018.2,NA,NA,15.2,23.9,"No",0,"No"
2021-05-14,"Uluru",11.8,22.7,0,NA,NA,"ESE",43,"ESE","SE",20,19,75,42,1023.1,1019.7,NA,1,14.9,22.1,"No",0,"No"
2021-05-15,"Uluru",8.6,21.6,0,NA,NA,"E",48,"ESE","ESE",20,26,54,30,1024.5,1020.9,NA,NA,13.6,20.7,"No",0,"No"
2021-05-16,"Uluru",9.3,20.9,0,NA,NA,"E",46,"E","E",24,22,59,31,1024.5,1020.9,NA,NA,12.7,20.1,"No",0,"No"
2021-05-17,"Uluru",7.6,21.3,0,NA,NA,"ENE",44,"E","E",24,26,50,17,1024.8,1021,NA,NA,11.8,20.3,"No",0,"No"
2021-05-18,"Uluru",5.5,23.2,0,NA,NA,"ENE",39,"E","E",20,20,39,15,1024.5,1019.7,2,NA,11.9,22.2,"No",0,"No"
2021-05-19,"Uluru",7.9,24.9,0,NA,NA,"ENE",28,"E","NNE",15,9,33,11,1022.6,1018.5,2,1,13,23.6,"No",0,"No"
2021-05-20,"Uluru",12.3,25.9,0,NA,NA,"ESE",37,"SSE","ENE",9,15,33,13,1022,1018.9,8,8,13.7,24.4,"No",0,"No"
2021-05-21,"Uluru",11.3,26.1,0,NA,NA,"E",35,"ESE","ENE",19,19,32,18,1022.9,1018.3,NA,NA,15.3,25.3,"No",0,"No"
2021-05-22,"Uluru",9.8,26.5,0,NA,NA,"ENE",33,"ESE","NE",15,13,40,21,1020.3,1015.3,NA,NA,15.6,26,"No",0,"No"
2021-05-23,"Uluru",11.2,28.5,0,NA,NA,"NW",28,"ESE","NW",9,13,45,23,1017.9,1013.7,NA,2,14.9,27.9,"No",0,"No"
2021-05-24,"Uluru",13.1,29.1,0,NA,NA,"NNW",52,"NNE","NNW",13,30,35,23,1015.6,1011.7,3,8,19.9,28.5,"No",2,"Yes"
2021-05-25,"Uluru",12.9,21.2,2,NA,NA,"SSW",33,"S","SE",20,11,66,24,1021.4,1019.9,NA,NA,14.4,20.4,"Yes",0,"No"
2021-05-26,"Uluru",4.9,18.6,0,NA,NA,"SE",37,"ESE","ESE",13,20,50,33,1027,1024.7,8,7,9.8,17.6,"No",0,"No"
2021-05-27,"Uluru",6.9,19.4,0,NA,NA,"E",46,"E","E",24,28,61,32,1029.6,1024.9,NA,NA,10.3,18.3,"No",0,"No"
2021-05-28,"Uluru",5.9,16.7,0,NA,NA,"E",41,"ESE","E",13,20,60,34,1028.6,1024.4,7,7,8.8,16.3,"No",0,"No"
2021-05-29,"Uluru",3.9,20.7,0,NA,NA,"E",44,"ESE","ENE",20,19,64,30,1025.4,1020.6,NA,NA,10.1,19.8,"No",0,"No"
2021-05-30,"Uluru",6.3,21.7,0,NA,NA,"E",31,"E","NE",19,13,62,26,1021.4,1016.5,5,7,9.6,20.3,"No",0,"No"
2021-05-31,"Uluru",9.6,22.4,0,NA,NA,"NNW",33,"ESE","NNW",11,22,39,19,1016.5,1012.5,7,8,13.3,21.6,"No",0,"No"
2021-06-01,"Uluru",13.2,27.2,0,NA,NA,"NW",43,"ENE","NW",7,26,31,17,1014.1,1012.1,7,4,17.5,26.6,"No",0,"No"
2021-06-02,"Uluru",5.7,21.5,0,NA,NA,"SW",35,"ESE","SSW",2,20,67,36,1019.2,1016.9,NA,NA,12.7,20.4,"No",0,"No"
2021-06-03,"Uluru",6.2,20.8,0,NA,NA,"SSE",31,"SSE","SSE",13,17,72,40,1024.1,1020.6,NA,NA,13.4,19.9,"No",0,"No"
2021-06-04,"Uluru",7.4,19.8,0,NA,NA,"ESE",33,"SSE","E",17,13,71,38,1026.7,1023.1,NA,NA,10.4,18.7,"No",0,"No"
2021-06-05,"Uluru",3,21.1,0,NA,NA,"E",35,"ESE","ESE",13,17,61,31,1026.5,1022.4,NA,NA,11.3,20.4,"No",0,"No"
2021-06-06,"Uluru",3,23,0,NA,NA,"ENE",31,"ESE","NNE",11,11,64,22,1025,1020.2,NA,NA,10.7,22.1,"No",0,"No"
2021-06-07,"Uluru",3.7,23.5,0,NA,NA,"WNW",30,"S","WNW",9,19,61,21,1021.6,1017.8,NA,NA,9.5,22.9,"No",0,"No"
2021-06-08,"Uluru",6.5,18.4,0,NA,NA,"S",46,"SSE","SSW",24,19,62,23,1023.3,1021,NA,NA,10.5,17.6,"No",0,"No"
2021-06-09,"Uluru",3.9,16.4,0,NA,NA,"ESE",44,"ESE","E",20,24,63,28,1025.4,1022.8,NA,NA,8,16,"No",0,"No"
2021-06-10,"Uluru",4.5,17.9,0,NA,NA,"ENE",31,"E","NE",11,9,49,25,1022.2,1018,8,NA,7.8,16.9,"No",0,"No"
2021-06-11,"Uluru",0,22,0,NA,NA,"NE",19,"S","NW",7,9,53,17,1019.4,1015.5,NA,NA,6.8,20,"No",0,"No"
2021-06-12,"Uluru",6.6,25.7,0,NA,NA,"NW",33,NA,"NW",0,19,35,11,1017.8,1014.2,NA,NA,11.4,24.9,"No",0,"No"
2021-06-13,"Uluru",11.1,26.1,0,NA,NA,"NW",44,"NNW","NW",19,22,32,34,1016.2,1011.8,8,8,16.3,24.7,"No",0,"No"
2021-06-14,"Uluru",9.9,22.3,0,NA,NA,"W",35,"S","NNW",20,15,75,31,1016.2,1012.6,1,NA,13.1,21.5,"No",0,"No"
2021-06-15,"Uluru",4.6,21.5,0,NA,NA,"WNW",35,NA,"W",0,13,62,24,1016.9,1013.2,NA,NA,10.9,21.1,"No",0,"No"
2021-06-16,"Uluru",1.5,18.7,0,NA,NA,"SW",31,"SSW","S",7,13,46,27,1021.4,1019,NA,3,8.4,17.9,"No",0,"No"
2021-06-17,"Uluru",7.7,18.1,0,NA,NA,"SSE",30,"SSW","SSE",13,11,57,36,1025.1,1022.7,5,6,10,17.2,"No",0,"No"
2021-06-18,"Uluru",7,14.8,0,NA,NA,"SE",39,"SE","ESE",20,19,66,44,1028.5,1025.3,7,6,9.1,14.1,"No",0,"No"
2021-06-19,"Uluru",4.3,14.8,0,NA,NA,"E",44,"ESE","E",9,17,60,45,1027.1,1023.3,8,8,9,13.4,"No",0,"No"
2021-06-20,"Uluru",1.2,18.9,0,NA,NA,"ENE",31,"ESE","E",9,6,74,32,1023.9,1019.3,NA,NA,7.6,17.7,"No",0,"No"
2021-06-21,"Uluru",4,21.5,0,NA,NA,"ENE",30,"E","NNW",11,13,61,30,1020.4,1016.4,1,NA,9.8,20.5,"No",0.2,"No"
2021-06-22,"Uluru",9.8,13.7,0.2,NA,NA,"SSW",26,"SSE","NW",6,13,81,97,1015.6,1014.2,8,8,11.6,11.5,"No",10.4,"Yes"
2021-06-23,"Uluru",6,16.4,10.4,NA,NA,"W",33,"SSW","NW",7,20,100,50,1018.2,1015.9,8,NA,7.5,15.2,"Yes",0,"No"
2021-06-24,"Uluru",1.3,15.6,0,NA,NA,"S",39,"SSW","S",7,20,85,55,1020.9,1019.6,NA,6,6.8,14,"No",0,"No"
2021-06-25,"Uluru",2.5,15.8,0,NA,NA,"SSE",31,"S","SE",11,13,74,41,1025.2,1022.7,NA,NA,7.8,15.1,"No",0,"No"
2021-06-26,"Uluru",3,15.6,0,NA,NA,"E",37,"ESE","ESE",15,11,70,36,1027.6,1025.2,NA,NA,7.1,14.5,"No",0,"No"
2021-06-27,"Uluru",2.8,16.6,0,NA,NA,"E",46,"ESE","E",13,22,72,36,1027.3,1023.2,NA,NA,6.5,15.5,"No",0,"No"
2021-06-28,"Uluru",2.8,17.2,0,NA,NA,"ENE",26,"ENE","NE",11,9,61,31,1024,1019.7,NA,8,7.8,15.5,"No",0,"No"
2021-06-29,"Uluru",7.4,22.1,0,NA,NA,"W",24,"SE","WNW",9,11,50,23,1021.5,1017.9,1,NA,11.1,21.3,"No",0,"No"
2021-06-30,"Uluru",4,23.9,0,NA,NA,"S",30,"SE","SW",11,17,61,22,1022.4,1019.9,NA,1,9.8,23,"No",0,"No"
2021-07-01,"Uluru",6.8,22.7,0,NA,NA,"E",24,"S","SE",13,11,73,28,1023.9,1020.9,NA,NA,11.3,21.7,"No",0,"No"
2021-07-02,"Uluru",5.8,21.3,0,NA,NA,"SE",28,"SSW","S",15,13,66,27,1023.6,1020.3,NA,NA,10.6,20.7,"No",0,"No"
2021-07-03,"Uluru",3.2,16.3,0,NA,NA,"E",31,"ESE","ENE",13,11,73,42,1026.7,1022.6,NA,NA,8.4,15.2,"No",0,"No"
2021-07-04,"Uluru",2.8,16.7,0,NA,NA,"E",37,"ESE","ENE",17,17,60,31,1025.8,1021.7,NA,NA,7.5,16.1,"No",0,"No"
2021-07-05,"Uluru",5.6,16.1,0,NA,NA,"SE",48,"SE","ESE",9,9,59,30,1023.1,1018.9,8,7,7.3,15.9,"No",0,"No"
2021-07-06,"Uluru",-0.3,19.9,0,NA,NA,"ENE",20,"SSE","SE",11,9,61,22,1021.2,1017.6,NA,NA,6.2,19.2,"No",0,"No"
2021-07-07,"Uluru",6.2,21.2,0,NA,NA,"NW",20,"ESE","NW",11,11,43,14,1019.3,1014.7,7,3,9.1,20.7,"No",0,"No"
2021-07-08,"Uluru",1.8,23,0,NA,NA,"W",41,"S","W",9,20,45,23,1016.9,1014.8,NA,NA,8.4,22.4,"No",0,"No"
2021-07-09,"Uluru",0.6,21.1,0,NA,NA,"ENE",28,"SSE","ENE",6,15,51,20,1021.5,1018.1,NA,NA,8.9,20.6,"No",0,"No"
2021-07-10,"Uluru",8,26,0,NA,NA,"NE",30,"E","NNE",19,13,39,14,1020.4,1015.9,NA,NA,12.5,24.9,"No",0,"No"
2021-07-11,"Uluru",9.6,26,0,NA,NA,"WSW",48,"SSW","W",11,24,34,15,1019.4,1016.4,2,NA,14.1,25.1,"No",0,"No"
2021-07-12,"Uluru",6.2,25.4,0,NA,NA,"E",33,"SE","NE",11,7,48,21,1020.3,1015.9,NA,NA,13.1,23.9,"No",0,"No"
2021-07-13,"Uluru",9.1,30.2,0,NA,NA,"NW",57,"SE","NW",6,37,45,19,1014.7,1009.8,NA,1,13.9,29.5,"No",0.4,"No"
2021-07-14,"Uluru",13.8,19.8,0.4,NA,NA,"NNW",28,"WSW","NNW",7,13,83,97,1011.8,1010,8,8,18.5,16.9,"No",1.2,"Yes"
2021-07-15,"Uluru",6.2,21.9,1.2,NA,NA,"WNW",50,"NW","W",7,31,86,29,1013.6,1011,NA,NA,11.4,21,"Yes",0,"No"
2021-07-16,"Uluru",5.2,19.5,0,NA,NA,"SW",37,"SW","SSW",9,17,50,22,1020.2,1018,NA,NA,10.6,18.6,"No",0,"No"
2021-07-17,"Uluru",3.5,20,0,NA,NA,"SSE",24,"S","WSW",9,7,52,32,1021.6,1018,NA,NA,9.7,19.3,"No",0,"No"
2021-07-18,"Uluru",5.6,21.5,0,NA,NA,"E",26,"ESE","NE",13,7,62,32,1021.4,1017.1,NA,NA,11.2,19.8,"No",0,"No"
2021-07-19,"Uluru",4.8,23.8,0,NA,NA,"SSE",20,"SSE","E",9,9,65,25,1022,1018.6,8,NA,10.2,23.1,"No",0,"No"
2021-07-20,"Uluru",9.6,26,0,NA,NA,"SE",28,"SSE","S",7,13,44,20,1022.3,1019.4,NA,NA,15,25.3,"No",0,"No"
2021-07-21,"Uluru",8.9,27.1,0,NA,NA,"N",33,"ESE","NNW",15,17,45,21,1021.5,1015.2,NA,NA,13.8,26.2,"No",0,"No"
2021-07-22,"Uluru",12.2,25,0,NA,NA,"WNW",61,"NW","W",20,33,30,26,1011.3,1008.3,NA,NA,19.2,24.1,"No",0,"No"
2021-07-23,"Uluru",5.5,20.9,0,NA,NA,"WNW",43,"S","W",15,20,65,27,1015.8,1011.6,NA,NA,10.9,19.5,"No",0,"No"
2021-07-24,"Uluru",1.9,22.3,0,NA,NA,"SW",33,NA,"W",0,15,50,23,1019.3,1017.3,NA,NA,10.5,21.3,"No",0,"No"
2021-07-25,"Uluru",2.3,20.5,0,NA,NA,"E",26,"SSE","SE",11,6,55,25,1022.6,1019.1,NA,6,9.9,20.1,"No",0,"No"
2021-07-26,"Uluru",5.4,26.4,0,NA,NA,"NNW",41,"ESE","NNW",9,24,41,12,1018.9,1013.9,NA,NA,13.5,25.5,"No",0,"No"
2021-07-27,"Uluru",4.6,29.4,0,NA,NA,"NNW",67,"NW","WNW",17,37,23,16,1012.8,1008.5,NA,NA,16.6,28.7,"No",0,"No"
2021-07-28,"Uluru",15.1,26.5,0,NA,NA,"N",35,"SSW","WNW",2,9,53,29,1014.7,1012.9,8,NA,16.9,26,"No",0,"No"
2021-07-29,"Uluru",8.3,27.5,0,NA,NA,"W",46,"S","WNW",9,19,60,25,1016.4,1012,NA,NA,13.3,26.7,"No",0,"No"
2021-07-30,"Uluru",11.5,28.3,0,NA,NA,"W",54,"NNW","WNW",9,39,54,22,1014,1010.3,NA,NA,15.9,27.4,"No",0,"No"
2021-07-31,"Uluru",8.2,28.4,0,NA,NA,"WNW",65,"NW","WNW",9,37,51,25,1013.5,1010,NA,NA,15.9,27.6,"No",0,"No"
2021-08-01,"Uluru",7.6,23.9,0,NA,NA,"SSW",44,"ESE","NW",7,15,69,32,1018.2,1012.9,NA,1,13.9,22.4,"No",0,"No"
2021-08-02,"Uluru",7.7,19.6,0,NA,NA,"WSW",44,"SW","SW",20,24,46,16,1018.3,1017.4,NA,NA,11.8,18.8,"No",0,"No"
2021-08-03,"Uluru",1.1,18.5,0,NA,NA,"SE",41,"SSE","SE",17,17,63,33,1026.3,1023.6,NA,NA,10.1,17.7,"No",0,"No"
2021-08-04,"Uluru",3.8,18.9,0,NA,NA,"ESE",41,"ESE","ESE",19,24,53,27,1029.5,1026.1,NA,NA,10,17.7,"No",0,"No"
2021-08-05,"Uluru",1.9,18.8,0,NA,NA,"ESE",39,"SE","E",19,20,50,28,1030.2,1026.5,NA,NA,9.8,18,"No",0,"No"
2021-08-06,"Uluru",4.9,19.5,0,NA,NA,"E",37,"ESE","ENE",19,20,53,27,1030.5,1025.7,NA,NA,10.5,18.5,"No",0,"No"
2021-08-07,"Uluru",2.8,21,0,NA,NA,"E",35,"E","ENE",13,19,45,24,1028.5,1024.1,NA,NA,11.1,19.8,"No",0,"No"
2021-08-08,"Uluru",2.9,21.5,0,NA,NA,"ENE",28,"E","N",13,7,43,17,1026.7,1021.8,NA,NA,11.4,20.6,"No",0,"No"
2021-08-09,"Uluru",2.9,24.6,0,NA,NA,"NNW",28,"ESE","NW",11,20,35,10,1023.1,1018.5,NA,NA,11.9,24,"No",0,"No"
2021-08-10,"Uluru",2.9,28.1,0,NA,NA,"NNW",46,"S","NW",7,26,28,9,1019.6,1014.6,NA,NA,12.5,27,"No",0,"No"
2021-08-11,"Uluru",8.3,21.9,0,NA,NA,"SSW",50,"S","SSE",35,20,49,29,1021.2,1022.2,8,NA,17.3,20.7,"No",0,"No"
2021-08-12,"Uluru",5.8,20.7,0,NA,NA,"ESE",50,"ESE","ESE",26,30,43,30,1029.5,1025.6,NA,NA,11.6,19.6,"No",0,"No"
2021-08-13,"Uluru",5,21.1,0,NA,NA,"E",48,"E","E",24,22,35,22,1027.7,1023,NA,NA,11.1,19.7,"No",0,"No"
2021-08-14,"Uluru",6.5,26.1,0,NA,NA,"E",33,"ESE","ENE",20,11,30,15,1024.2,1019.6,NA,NA,12.7,24.9,"No",0,"No"
2021-08-15,"Uluru",10.7,28.2,0,NA,NA,"E",31,"E","ESE",13,19,28,16,1025,1022.9,NA,NA,16.7,27,"No",0,"No"
2021-08-16,"Uluru",7.5,25.3,0,NA,NA,"ENE",44,"E","E",20,24,29,15,1029.4,1025.4,8,NA,14.7,24.7,"No",0,"No"
2021-08-17,"Uluru",5.7,22.3,0,NA,NA,"ENE",41,"ESE","ESE",19,20,25,12,1027.2,1022.4,NA,NA,13.5,21.3,"No",0,"No"
2021-08-18,"Uluru",2.9,23.3,0,NA,NA,"ENE",33,"E","ESE",15,11,29,10,1023.6,1017.7,NA,NA,12.7,21.3,"No",0,"No"
2021-08-19,"Uluru",3.6,28.1,0,NA,NA,"SSW",26,"E","NNW",11,13,32,9,1019.5,1015.6,NA,NA,13.8,26.7,"No",0,"No"
2021-08-20,"Uluru",6.9,30.8,0,NA,NA,"NNW",37,NA,"NNW",0,15,24,9,1018.7,1014.8,NA,NA,16.1,30.3,"No",0,"No"
2021-08-21,"Uluru",10.9,30.3,0,NA,NA,"E",35,"SE","ESE",15,9,34,14,1019.5,1015.2,NA,NA,20.3,29.4,"No",0,"No"
2021-08-22,"Uluru",8.4,32.3,0,NA,NA,"WNW",43,NA,"W",0,20,24,9,1016.4,1012.6,NA,6,19.4,30.9,"No",0,"No"
2021-08-23,"Uluru",11,19.9,0,NA,NA,"SSW",52,"SSE","SSE",28,26,43,15,1024.4,1021.6,NA,NA,12.2,18.8,"No",0,"No"
2021-08-24,"Uluru",8,19,0,NA,NA,"E",54,"ESE","E",31,28,42,27,1025.6,1021.7,NA,NA,11.5,17.5,"No",0,"No"
2021-08-25,"Uluru",7.5,20.1,0,NA,NA,"ENE",44,"E","E",26,13,37,20,1024.2,1019.1,NA,NA,11.7,18.4,"No",0,"No"
